5837	Frag: Junior Suite	single room	kinderzimmer	incorrect	incorrect
5848	Frag: Zimmer für 2 Nächte	room for two nights	room for three nights	incorrect	incorrect
5867	Frag: Einzelzimmer	one room	one room	incorrect	incorrect
5874	Frag: Wo ist die Hotelbar?	do the hotel bar	who is hotel bar	incorrect	incorrect
5902	Frag: ein Sweatshirt	i want a suite i want a sweet shirt	i want a i want a sweet shirt	incorrect	incorrect
5903	Frag: ein Sweatshirt	i want a sweet shirt	i want a sweet shirt	incorrect	incorrect
5904	Frag: ein grünes Sweatshirt	i want to green sweet shirt	i want a green sweet shirt	incorrect	incorrect
5913	Frag: Grösse 40	*** turkey	r t	incorrect	incorrect
5916	Frag: ein Sweatshirt	i want a sweet shirt	i want a sweet shirt	incorrect	incorrect
5917	Frag: ein Sweatshirt	i want a sweet shirt	i want a sweet shirt	incorrect	incorrect
5926	Frag: Pilze	i want a junior suite	i want onions	incorrect	incorrect
5955	Sag: Mir geht es gut	i do you ***	how are you doing	incorrect	incorrect
5956	Sag: Mir geht es gut	how are you	how are you	incorrect	incorrect
5958	Frag: Stiefel	i will boots	i will boots	incorrect	incorrect
5960	Frag: Stiefel	i will boots	i will boots	incorrect	incorrect
5966	Frag: Hosen	i will pants	i will pants	incorrect	incorrect
5975	Frag: ein Ticket zum Piccadilly Circus	i would like a ticket to the manager	i would like a ticket to pih circus	incorrect	incorrect
5984	Frag: Zimmer für 6 Nächte	i want a room for three nights	i want a room for three nights	incorrect	incorrect
5985	Frag: Zimmer für 6 Nächte	i will a room for three nights	i want a room for three nights	incorrect	incorrect
5988	Frag: Zimmer für 6 Nächte	hello	hello	incorrect	incorrect
5990	Frag: Einzelzimmer	i want to the can i have a *** ten o'clock	i would uh um can i have a sigi muh strosse	incorrect	incorrect
5991	Frag: Einzelzimmer	no	no	incorrect	incorrect
5992	Frag: Einzelzimmer	i want a room for *** *** the	i want a room for a a a	incorrect	incorrect
5996	Frag: Twinzimmer	can i have a double room	can i have a double room	incorrect	incorrect
6002	Frag: Gibt es ein Fitnessstudio?	i would like a junior suite	i would like a junior suite	incorrect	incorrect
6011	Sag: Ich möchte mit Kreditkarte bezahlen	would like pay be credit card	would i pay be credit card	incorrect	incorrect
6012	Frag: Gibt es ein Fitnessstudio?	i have a fitness studio	have is a fitness studio	incorrect	incorrect
6016	Sag: Ich möchte am Donnerstag abreisen	i want a room i have	i would um ah fuck	incorrect	incorrect
6112	Frag: Gibt es eine Hotelbar?	there the hotel bar	there the hotel bar	incorrect	incorrect
6114	Frag: Gibt es eine Hotelbar?	*** a hotel bar	there the hotel bar	incorrect	incorrect
6117	Sag: Ich möchte mit Mastercard bezahlen	can i buy *** be mastercard please	can i buy the master card please	incorrect	incorrect
6121	Frag: Zimmer für 4 Nächte	i want a room for five nights	i want a room for five nights	incorrect	incorrect
6122	Frag: Zimmer für 4 Nächte	nights	height	incorrect	incorrect
6123	Frag: Einzelzimmer	room please	please	incorrect	incorrect
6137	Sag: Ich möchte mit Kreditkarte bezahlen	*** i buy be credit card	can i buy the credit card	incorrect	incorrect
6138	Frag: Gibt es eine Hotelbar?	there a *** hotel bar	the a the hotel bar	incorrect	incorrect
6141	Frag: Zimmer für 6 Nächte	***	hi	incorrect	incorrect
6143	Frag: Twinzimmer	a twin zimmer	a twin zimmer	incorrect	incorrect
6144	Frag: Twinzimmer	a twin zimmer	a twin zimmer	incorrect	incorrect
6147	Sag: Ich möchte mit Dollars bezahlen	can i buy be dollars	can i buy be dollars	incorrect	incorrect
6156	Frag: Gibt es einen Lebensmittelladen?	is there a shop	is there a shop	incorrect	incorrect
6160	Frag: Gibt es einen Lebensmittelladen?	is there the leo want to london	is there the lebensmittelladen	incorrect	incorrect
6161	Frag: Gibt es einen Lebensmittelladen?	is there the shop	is there the shop	incorrect	incorrect
6167	Sag: Ich möchte mit Dollars bezahlen	can i *** pay card	can i buy be dollars	incorrect	incorrect
6168	Frag: Gibt es einen Lebensmittelladen?	*** a food store	is a food store	incorrect	incorrect
6170	Frag: Gibt es einen Lebensmittelladen?	there the food store	there the food store	incorrect	incorrect
6177	Sag: Ich möchte mit Visa bezahlen	can i buy be visa card	can i buy be visa card	incorrect	incorrect
6187	Sag: Ich möchte mit Dollars bezahlen	can i buy be dollars	can i buy be dollars	incorrect	incorrect
6214	Sag: Ich möchte am Freitag abreisen	i would like to leave on free day	i would like to leave on free day	incorrect	incorrect
6255	Sag: Ich gehe in die Ferien	holidays	holidays	incorrect	incorrect
6359	Sag: Ich möchte mit Mastercard bezahlen	i would cash with *** *** mastercard	i would cash with the master card	incorrect	incorrect
6360	Sag: Ich möchte mit Mastercard bezahlen	*** *** the	can i buy	incorrect	incorrect
6368	Sag: Ich möchte mit Postkarte bezahlen	i will buy be *** post card	i will buy be a post card	incorrect	incorrect
6371	Frag: 4 Tickets nach London	can i have four tickets a room for two	can i have four tickets um uh	incorrect	incorrect
6382	Sag: Ich gehe in die Ferien	i went to holidays	i went to holidays	incorrect	incorrect
6384	Sag: Dies ist mein Pass	that is not card	that is my pass	incorrect	incorrect
6389	Sag: Ich habe keine Reservation	i i don't no reservation	i don't no reservation	incorrect	incorrect
6405	Sag: Mein WC ist dreckig	my passport	my co	incorrect	incorrect
6407	Frag: Wo ist der Haarföhn?	where can i don't i have a green park	where can i find a hairy dree	incorrect	incorrect
6420	Frag: Wo ist das Hotelrestaurant?	where is the hotel a reservation	where is the hotel resesh	incorrect	incorrect
6423	Frag: Zimmer für 3 Nächte	i want a *** buy a suite	i want a like for three nights	incorrect	incorrect
6427	Sag: Ich möchte mit Postkarte bezahlen	*** my name is there a hairdresser	i'd like to post by post card	incorrect	incorrect
6430	Frag: Wo ist der Coiffeur?	who is there a ticket	who is the hairdresser	incorrect	incorrect
6431	Frag: Zimmer für 1 Woche	i want a room for i want like a room for i hi	i want a room i want like a room for eine woche	incorrect	incorrect
6435	Sag: Ich möchte mit Visa bezahlen	i want with visa is john	i want with visa bezahlen	incorrect	incorrect
6438	Frag: Gibt es ein Fitnessstudio?	i want a fitness studio	i want a fitness studio	incorrect	incorrect
6444	Frag: Twinzimmer	i want a twin zimmer	i want a twin zimmer	incorrect	incorrect
6470	Frag: Twinzimmer	twin zimmer	twinzimmer	incorrect	incorrect
6471	Frag: Twinzimmer	i want a twin zimmer	i want a twin zimmer	incorrect	incorrect
6479	Frag: rote Sandalen	i want three sandals	i want green sandals	incorrect	incorrect
6480	Frag: rote Sandalen	suite	reed	incorrect	incorrect
6489	Sag: Ich bin aus Spanien	i am from have a mia	i am from espagne	incorrect	incorrect
6490	Frag: ein Ticket zum Trafalgar Square	i need a ticket to four elder card	i need a ticket to falgar square	incorrect	incorrect
6508	Frag: blaue Sandalen	do you *** *** *** blue sandals please	could you please repeat that blue sandals please	incorrect	incorrect
6510	Frag: Hosen	i want looking jeans	i want looking jeans	incorrect	incorrect
6516	Sag: Die Hose ist zu teuer	the tower is too much the towel is too much ma	the tower is too much the tower is too much aargh	incorrect	incorrect
6517	Sag: Die Hose ist zu teuer	no thank you the tower is too expensive	no thank you the towers is too expensive	incorrect	incorrect
6519	Frag: Stiefel	i want looking boots i want looking boots	i want looking boots i want looking boots	incorrect	incorrect
6522	Frag: Grösse 44	for thirty four	for thirty four	incorrect	incorrect
6524	Frag: Jeans	i want looking jeans	i want looking jeans	incorrect	incorrect
6529	Sag du möchtest nicht: diese Jeans	i want not got this jeans	i want not got this jeans	incorrect	incorrect
6537	Frag: Wo ist die Hotelbar?	who is the hotel bar	who is the hotel bar	incorrect	incorrect
6563	Sag: Ich möchte am Donnerstagabend abreisen	i would like to leave on thursday and thing	i would like to leave on thursday and thing	incorrect	incorrect
6580	Frag: eine L	suite	great	incorrect	incorrect
6594	Sag: Mir geht es gut	big	thanks	incorrect	incorrect
6607	Sag: Ich möchte mit Kreditkarte bezahlen	i want *** *** there a	i want with crozet card pay	incorrect	incorrect
6609	Frag: Gibt es einen Coiffeur?	i want a room	you have a coiffeur	incorrect	incorrect
6610	Frag: Gibt es einen Coiffeur?	you have a want four	you have a coiffeur	incorrect	incorrect
6621	Frag: Gibt es eine Hotelbar?	***	nobody	incorrect	incorrect
6625	Sag: Mein Zimmer ist dreckig	my room is paolo	my room is terrible	incorrect	incorrect
6645	Frag: Zimmer für 4 Nächte	a room	a room	incorrect	incorrect
6647	Frag: Zimmer für 4 Nächte	i	a	incorrect	incorrect
6677	Frag: Hosen	i am looking for row	i'm looking for trou	incorrect	incorrect
6682	Sag: Die Hose ist zu teuer	the trou is too expensive	the trou is too expensive	incorrect	incorrect
6690	Frag: Schokoladenglace	i would like leave at the	i would like the chocolate glace	incorrect	incorrect
6708	Frag: Gibt es ein Schwimmbad?	*** *** *** *** ***	um does it have a	incorrect	incorrect
6714	Sag: Ich möchte um 18 Uhr morgen abreisen	i want to leave	i want to leave	incorrect	incorrect
6747	Sag: Ich gehe in die Ferien	*** *** *** ***	i going to holidays	incorrect	incorrect
6748	Sag: Ich gehe in die Ferien	i *** *** ***	i going to holdays	incorrect	incorrect
6749	Sag: Ich gehe in die Ferien	i have a shirt	i go to holidays	incorrect	incorrect
6751	Frag: Gibt es ein Hotelrestaurant?	is it a hotel restaurant	is it a hotel restaurant	incorrect	incorrect
6756	Frag: Gibt es ein Schwimmbad?	where is there a indoor swimming pool	is it a indoor swimming pool	incorrect	incorrect
6763	Frag: Gibt es einen Coiffeur?	yes it a coiffeur	is it a coiffeur	incorrect	incorrect
6777	Frag: Gibt es einen Lebensmittelladen?	is it got two nights	is it a grocer late	incorrect	incorrect
6778	Frag: Gibt es einen Lebensmittelladen?	is *** the grocery store	is it a grocer store	incorrect	incorrect
6784	Frag: Gibt es einen Lebensmittelladen?	where is it a food store	is it a food store	incorrect	incorrect
6792	Frag: Gibt es einen Lebensmittelladen?	is *** the grocery store	is it a grocer store	incorrect	incorrect
6806	Sag: Ich möchte mit Kreditkarte bezahlen	can i	can i	incorrect	incorrect
6815	Frag: Gibt es einen Coiffeur?	is there any coiffeur	is there any coiffeur	incorrect	incorrect
6869	Frag: ein Ticket für Wicked	i will have a ticket for *** wicked	i will have a tickets for which it	incorrect	incorrect
6874	Sag: Ich möchte in der sechsten Reihe sitzen	i have a	i	incorrect	incorrect
6879	Frag: 4 Tickets für Wicked	i will have four tickets for *** tonight	i will have four tickets for what white	incorrect	incorrect
6919	Frag: eine L	i will have small	i will have tall	incorrect	incorrect
6928	Frag: Grösse 36	can i have dirty	can i have thirty	incorrect	incorrect
6934	Frag: eine S	can i have medium	can i have medium	incorrect	incorrect
6943	Frag: Stiefel	can i have boots am from england	can i have boots du dumkopf	incorrect	incorrect
6950	Sag: Ich möchte mit Mastercard bezahlen	suite	yes	incorrect	incorrect
6963	Sag: Ich möchte mit Kreditkarte bezahlen	no i have a card	won't i play	incorrect	incorrect
6964	Sag: Ich möchte mit Kreditkarte bezahlen	i would i pay by credit card	would i pay by credit card	incorrect	incorrect
6965	Sag: Ich möchte mit Kreditkarte bezahlen	*** *** a	i hate you	incorrect	incorrect
6972	Sag: Die Hauptstadt von Spanien ist Madrid	sorry from spain is madrid	topie of spain is madrid	incorrect	incorrect
6975	Sag: Ich gehe in die Ferien	room for the holidays	in two have holidays	incorrect	incorrect
6986	Frag: etwas Knoblauchbrot	i would like a grocer the bill	i would like the knoblauch	incorrect	incorrect
6988	Frag: Zimmer für 6 Nächte	a room	ah hello	incorrect	incorrect
6998	Sag: Dies ist mein Pass	*** is my a room	this is my pardon	incorrect	incorrect
6999	Sag: Dies ist mein Pass	where is my have a nights	this is my pass	incorrect	incorrect
7008	Sag: Die Hauptstadt von Italien ist Rom	*** from italy is rome ***	cale of italy is rome hup	incorrect	incorrect
7010	Sag: Ich gehe in die Ferien	i going into holiday	i going into holiday	incorrect	incorrect
7011	Sag: Dies ist mein Pass	this is my have it	this is my pass	incorrect	incorrect
7025	Sag: Ich möchte mit Kreditkarte bezahlen	i would uh pay by credit card	i would at ate by credit card	incorrect	incorrect
7046	Frag: Gibt es einen Lebensmittelladen?	is there a market	is there a market	incorrect	incorrect
7048	Frag: Wo ist der Lebensmittelladen?	a grocery store	the grocery store	incorrect	incorrect
7063	Frag: gelbe Hosen	so pen	so pen	incorrect	incorrect
7068	Frag: Wie viel kostet es?	*** have a steak	how many is it	incorrect	incorrect
7090	Sag: Ich möchte mit Kreditkarte bezahlen	i would like yellow room for i need i would like to i would like to buy by credit card	i would like no no no i i would like to i would like to buy credit card	incorrect	incorrect
7111	Sag: Ich gehe in die Ferien	i go for holidays	i go for holidays	incorrect	incorrect
7112	Sag: Ich gehe in die Ferien	i *** going on holidays	i am going on holidays	incorrect	incorrect
7136	Frag: Wo ist das London Eye?	where is the london please	where is the london a	incorrect	incorrect
7139	Frag: Twinzimmer	i would like a twiss is too	i would like a twin zimmer	incorrect	incorrect
7157	Frag: Zimmer für 2 Nächte	i want a room for	i want a room for	incorrect	incorrect
7160	Sag: Ich möchte am Freitagnachmittag abreisen	i have a i am from	i'd like at friday afternoon	incorrect	incorrect
7174	Frag: eine S	i have for a	i am a (german)	incorrect	incorrect
7189	Sag: Ich möchte mit Mastercard bezahlen	i would like pay with master card	i would like with mastercard	incorrect	incorrect
7199	Frag: Gibt es einen Coiffeur?	*** there a *** hairdresser	they are a hairs dresser	incorrect	incorrect
7202	Sag: Ich bin aus Italien	i'm from italia	i'm from italia	incorrect	incorrect
7205	Sag: Ich gehe in die Ferien	i go to the holidays	i go to the hollywood	incorrect	incorrect
7208	Sag: Dies ist mein Pass	*** *** my pass	this is my pass	incorrect	incorrect
7217	Sag: Ich habe 4 jüngere Brüder	i have got three young brothers	i have got three young brothers	incorrect	incorrect
7219	Sag: Ich gehe in die Ferien	i go to the holidays	i go to the holiday	incorrect	incorrect
7221	Sag: Ich gehe in die Ferien	i'm going on holiday	i'm going on holiday	incorrect	incorrect
7227	Frag: 4 Tickets für König der Löwen	i would	i would	incorrect	incorrect
7234	Frag: 1 Musical-Ticket	i want i want one ticket to	i want i want one ticket	incorrect	incorrect
7278	Frag: Wo kann ich einen Haarföhn kaufen?	where can i pay a hairdryer	where can i pay a hairdryer	incorrect	incorrect
7282	Frag: Twinzimmer	a double room	a double room	incorrect	incorrect
7305	Frag: Twinzimmer	a twin zimmer four	a twin zimmer	incorrect	incorrect
7316	Frag: Zimmer für 5 Nächte	i would like	i would like	incorrect	incorrect
7324	Sag: Das WC ist dreckig	two i have a ticket	the toilet are schmutzig	incorrect	incorrect
7348	Sag: Ich möchte mit Mastercard bezahlen	i'd like to pay with credit card	i'd like to pay with credit card	incorrect	incorrect
7356	Frag: weisse Stiefel	i would like some boots	i would like some boots	incorrect	incorrect
7360	Frag: ein Sweatshirt	i would like a sweet shirt	i would like a sweet shirt	incorrect	incorrect
7362	Frag: eine L	brown	grand	incorrect	incorrect
7373	Frag: Rhabarberkuchen	i want the rhubarb cake	i want the rhabarber cake	incorrect	incorrect
7380	Sag: Ich möchte um 11 Uhr morgen abreisen	i want to leave at elf o'clock	i want to leave at elf o'clock	incorrect	incorrect
7392	Sag: Ich gehe in die Ferien	i am going on holidays	i am going on holidays	incorrect	incorrect
7400	Frag: 3 Tickets für Dienstagabend	i want three tickets to musical ticket	i want three tickets to musical	incorrect	incorrect
7429	Sag: Ich möchte mit Mastercard bezahlen	is the can i have help at the silver level i want to pay with credit card	you can't have help at the silver level i want to pay with credit card	incorrect	incorrect
7430	Sag: Ich möchte mit Mastercard bezahlen	i want to pay with credit card	i want to pay with credit card	incorrect	incorrect
7444	Frag: Gibt es einen Lebensmittelladen?	is there a greengrocer	is there a greengrocer	incorrect	incorrect
7445	Frag: Wo ist der Lebensmittelladen?	where is the greengrocer	where is the greengrocer	incorrect	incorrect
7467	Frag: Gibt es einen Lebensmittelladen?	is there a greengrocer	is there a greengrocer	incorrect	incorrect
7468	Frag: Gibt es einen Lebensmittelladen?	is there a greengrocer	is there a greengrocer	incorrect	incorrect
7469	Frag: Gibt es einen Lebensmittelladen?	is there a greengrocer	is there a greengrocer	incorrect	incorrect
7483	Sag: Ich möchte am Dienstagabend abreisen	i would like to leave at thursday evening	i would like to leave at thursday evening	incorrect	incorrect
7513	Frag: billiges Ticket	*** i need tickets	it's a cheap ticket	incorrect	incorrect
7534	Sag: Ich gehe in die Ferien	i am going on holidays	i am going on holidays	incorrect	incorrect
7591	Frag: die Tagessuppe	i would like *** *** *** the holidays	i would like the soap of the day	incorrect	incorrect
7592	Frag: die Tagessuppe	i would like the soap of the day	i would like a soap of the day	incorrect	incorrect
7623	Frag: ein Ticket nach Westminster	could you give me a ticket for the dessert menu please	can't you give me a ticket to westminster minster	incorrect	incorrect
7630	Sag: Die Hauptstadt von Portugal ist Lissabon	the capital of portugal is please	the capital of portugal is lis	incorrect	incorrect
7632	Sag: Ich gehe in die Ferien	i am going on holidays	i am going on holidays	incorrect	incorrect
7648	Sag: Ich habe keine Reservation	*** *** *** *** is there a steak	you can't use help at the silver level	incorrect	incorrect
7741	Frag: ein Sweatshirt	i am looking for sweet shirt	i am looking for sweet shirt	incorrect	incorrect
7742	Frag: ein schwarzes Sweatshirt	can i have a *** sweet shirt	can i have a black sweet shirt	incorrect	incorrect
7755	Sag, dass du es nicht möchtest	i don't know these jeans	i don't know these jeans	incorrect	incorrect
7756	Sag, dass du es nicht möchtest	i don't know this	i don't know this	incorrect	incorrect
7812	Frag: Gibt es einen Lebensmittelladen?	is there a greengrocer	is there a greengrocers	incorrect	incorrect
7839	Sag: Ich möchte in der achten Reihe sitzen	i would like sit on the eighth is there a suite	i would like sit on the eight series	incorrect	incorrect
7853	Frag: 3 Tickets für König der Löwen	i would like three tickets for *** the evening	i would like three tickets for könig der löwen	incorrect	incorrect
7880	Sag: Ich möchte am Samstagnachmittag abreisen	i would like *** leave on sunday afternoon	i would like to leave on sunday afternoon	incorrect	incorrect
7937	Frag: Karrotenkuchen	i would like the grocer a room for two tickets	i would like the rabbit cake	incorrect	incorrect
7960	Sag: Ich warte auf das bestellte Essen	i would like the custard tart	i would like the custard tart	incorrect	incorrect
7961	Sag: Ich warte auf das bestellte Essen	i would like the custard tart	i would like the custard tart	incorrect	incorrect
7962	Sag: Ich warte auf das bestellte Essen	i would like the custard tart	i would like the custard tart	incorrect	incorrect
7985	Sag: Ich warte auf das bestellte Essen	i would like the eat ordered	i would like the eat ordered	incorrect	incorrect
8006	Sag: Ich warte auf das bestellte Essen	i would like the eat ordered	i would like the eat ordered	incorrect	incorrect
8007	Sag: Ich warte auf das bestellte Essen	i wait of the eat ordered	i wait of the eat ordered	incorrect	incorrect
8008	Sag: Ich warte auf das bestellte Essen	i wait of the eat ordered	i wait of the eat ordered	incorrect	incorrect
8023	Sag: Saint Pauls Cathedral ist nahe der Bank of England	do pauls cathedral is near of the piccadilly evening	saint pauls cathedral is near of the (german)	incorrect	incorrect
8035	Sag: Marble Arch ist gegenüber dem Hyde Park	marble arch is the sunday do i card	marble is vis a vis to hyde park	incorrect	incorrect
8036	Sag: Marble Arch ist gegenüber dem Hyde Park	marble arch is would like to i card	marble arch is goes back to hyde park	incorrect	incorrect
8069	Frag: Ticket für dieses Musical	i need tickets for this musical	i need tickets for this evening	incorrect	incorrect
8071	Sag: Ich möchte in der dritten Reihe sitzen	i want sit in the for lion	i want sit in the third ram	incorrect	incorrect
8080	Sag: Ich möchte in der vierten Reihe sitzen	i want sit in the for lion	i want sit in the fourth ram	incorrect	incorrect
8110	Frag: Grösse 41	thirty bar	thirty one	incorrect	incorrect
8161	Sag: Ich habe keine Reservation	i'm	have	incorrect	incorrect
8190	Sag: Ich möchte um 14 Uhr morgen abreisen	i pay with i would i want i want to leave a pool p m	i would and i want i want leave at two pm	incorrect	incorrect
8191	Sag: Ich möchte um 14 Uhr morgen abreisen	i want to leave at two o'clock	i want to leave at two o'clock	incorrect	incorrect
8288	Sag: Ich bin aus Spanien	i coming from spain	i coming aus spänien	incorrect	incorrect
8291	Sag: Ich bin aus Frankreich	i'm from franc like some to buy some nights	i'm from frankreich frankreich frankreich	incorrect	incorrect
8295	Sag: Ich gehe in die Ferien	i'm going on tuesday wien	i going on the ferien	incorrect	incorrect
8296	Sag: Dies ist mein Pass	this is my pass	this is my pass	incorrect	incorrect
8317	Frag: Wo ist das London Eye?	where is there london eye	wo is the london eye	incorrect	incorrect
8322	Frag: Stiefel	can i have visa	can i stiefel	incorrect	incorrect
8326	Frag: ein Hemd	can i please a hamburger	can i please a hemd	incorrect	incorrect
8328	Frag: ein rotes Hemd	a red tee shirt	the red shirt	incorrect	incorrect
8359	Frag: 3 Tickets für Wicked	i want three tickets for *** tonight	i want three tickets for the wight	incorrect	incorrect
8366	Frag: einen Tee	i would like *** pay	i would like a thé	incorrect	incorrect
8376	Sag: Ich möchte mit Kreditkarte bezahlen	can i pay with a sparkling credit card *** *** please	and i pay with the fucking credit card du scheiss hueresohn	incorrect	incorrect
8380	Frag: Zimmer für 1 Woche	*** *** *** *** i want a room *** *** ***	i want to euh i want a room for two weeks	incorrect	incorrect
8407	Frag: mein Steak durchgebraten	i would like my steak medium	i would like my steak medium	incorrect	incorrect
8409	Frag: einen Baked Potato	i would like a ticket to a room	i would liked a baked tomato	incorrect	incorrect
8416	Frag: die Tagessuppe	i would like pay with visa	i would like ba potato	incorrect	incorrect
8417	Frag: die Tagessuppe	i would like to pay with	i would like the day soup	incorrect	incorrect
8437	Frag: Einzelzimmer	a room for five	a room for five	incorrect	incorrect
8442	Sag: Ich möchte um 18 Uhr morgen abreisen	i would like to leave tomorrow at eight ***	i would like to leave tomorrow at eight o'clock	incorrect	incorrect
8446	Sag: Ich bin aus Italien	where is too	from ital	incorrect	incorrect
8451	Sag: Ich gehe in die Ferien	i'm going to ***	i'm going to holly	incorrect	incorrect
8512	Frag: Gibt es einen Coiffeur?	is there coiffeur	is there coiffeur	incorrect	incorrect
8527	Frag: Gibt es ein Schwimmbad?	a swimming pool	swimming pool	incorrect	incorrect
8550	Frag: Gibt es einen Lift?	name is	lift	incorrect	incorrect
8552	Frag: Gibt es einen Coiffeur?	a hairdresser	a hairdresser	incorrect	incorrect
8593	Sag: Die Hauptstadt von Spanien ist Madrid	*** a ticket for name is madrid	the capture of my country is madrid	incorrect	incorrect
8597	Sag: Ich gehe in die Ferien	*** i'm going on holidays	i am going on holiday	incorrect	incorrect
8618	Frag: Gibt es ein Fitnessstudio?	big	piba	incorrect	incorrect
8627	Sag: Dies ist mein Pass	this *** *** musical	this is my pass	incorrect	incorrect
8635	Frag: Gibt es einen Lebensmittelladen?	is there a room for	is there a store	incorrect	incorrect
8637	Frag: Gibt es einen Lebensmittelladen?	*** austria	to understand	incorrect	incorrect
8688	Sag: Ich möchte mit Postkarte bezahlen	i want to pay with could you	i want to pay with karte	incorrect	incorrect
8692	Sag: Ich möchte um 11 Uhr morgen abreisen	i want to leave at elf o'clock	i want to leave at elf o'clock	incorrect	incorrect
8693	Sag: Ich möchte um 11 Uhr morgen abreisen	this is there	shut up	incorrect	incorrect
8706	Frag: Zimmer für 4 Nächte	science museum	thank you	incorrect	incorrect
8711	Frag: Gibt es ein Fitnessstudio?	*** i go the fitness	has it got a fitness	incorrect	incorrect
8740	Sag: Ich möchte mit Kreditkarte bezahlen	i want to pay with credit card i want to pay with credit card	i want to pay with credit card i want to pay with credit card	incorrect	incorrect
8750	Sag: Ich möchte mit Visa bezahlen	i want to pay with credit card	i want to pay with credit card	incorrect	incorrect
8816	Frag: Zimmer für 4 Nächte	i would like a room for	i will like a room for	incorrect	incorrect
8885	Frag: Twinzimmer	a twin zimmer	a twin zimmer	incorrect	incorrect
8886	Frag: Twinzimmer	twin zimmer	twin zimmer	incorrect	incorrect
8903	Frag: Einzelzimmer	*** room for a people	a room for a people	incorrect	incorrect
8907	Frag: Gibt es ein Hotelrestaurant?	there the hotel restaurant	there's a hotel restaurant	incorrect	incorrect
8931	Frag: eine S	the eat	petite	incorrect	incorrect
8932	Frag: Wie viel kostet es?	how many there is it	how many there is it	incorrect	incorrect
8946	Frag: Gibt es einen Lebensmittelladen?	is there is there a for three musical	is there a euh euh lebensmittelladen	incorrect	incorrect
8947	Frag: Gibt es einen Lebensmittelladen?	a big ben is there a suite	is there épicerie	incorrect	incorrect
8965	Sag: Ich bin aus Deutschland	i am from ireland	i from allemagne	incorrect	incorrect
8966	Sag: Ich bin aus Deutschland	i'm from scotland	i from deutschland	incorrect	incorrect
8987	Frag: ein Ticket für Samstagabend	i want a ticket for *** the evening	i want a ticket for some sunday evening	incorrect	incorrect
8994	Sag: Ich möchte mit Kreditkarte bezahlen	i would like a i would like to pay with credit card	i would like i would like to pay with credit card	incorrect	incorrect
9002	Sag: Ich möchte mit Dollars bezahlen	i would like a store	i would like with dollars	incorrect	incorrect
9032	Sag: Ich möchte mit Kreditkarte bezahlen	would like pay with by credit card	would i pay by credit card	incorrect	incorrect
9058	Sag: Portugal ist nicht in Afrika	portugal isn't africa	portugal isn't africa	incorrect	incorrect
9091	Frag: ein Ticket zum Trafalgar Square	does *** like a ticket for the mastercard where is	does i have a ticket at the trafalgar square	incorrect	incorrect
9096	Frag: meinen Hamburger durchgebraten	i would like my hamburger rare indoor room	i would like my hamburger durchgebraten	incorrect	incorrect
9100	Frag: Ich möchte die Dessertkarte	can i have the dessert nights	can i have the dessert m	incorrect	incorrect
